瘤痢,瘤痢疙,老矫,扁柯(∑C),扁柯 QC敲贰弊,碍荐樊(mm),碍荐樊 QC敲贰弊,浅加(m/s),浅加 QC敲贰弊,浅氢(16规困),浅氢 QC敲贰弊,嚼档(%),嚼档 QC敲贰弊,刘扁拘(hPa),捞浇痢柯档(∑C),利汲(cm),3矫埃脚利汲(cm)
192,柳林,2018-04-02 15:00,22.7,0,,,3,0,160,0,49,0,13.5,11.4,,
192,柳林,2018-04-02 16:00,22.7,0,,,2.3,0,180,0,48,0,13.2,11.1,,
192,柳林,2018-04-02 17:00,21.4,0,,,2.9,0,160,0,50,0,12.7,10.5,,
192,柳林,2018-04-02 18:00,19.9,0,,,2.3,0,160,0,61,0,14.1,12.1,,
192,柳林,2018-04-02 19:00,18.6,0,,,1.6,0,110,0,66,0,14.1,12.1,,
192,柳林,2018-04-02 20:00,17.6,0,,,1.9,0,110,0,71,0,14.2,12.2,,
192,柳林,2018-04-02 21:00,17,0,,,1.3,0,110,0,75,0,14.5,12.5,,
192,柳林,2018-04-02 22:00,16.7,0,,,1.6,0,160,0,77,0,14.6,12.6,,
192,柳林,2018-04-02 23:00,16.4,0,,,1.2,0,160,0,79,0,14.7,12.7,,
192,柳林,2018-04-03 00:00,15.8,0,,,1.4,0,180,0,82,0,14.7,12.7,,
192,柳林,2018-04-03 01:00,15.4,0,,,.5,0,250,0,85,0,14.8,12.8,,
192,柳林,2018-04-03 02:00,15,0,,,.9,0,270,0,89,0,15.1,13.1,,
192,柳林,2018-04-03 03:00,12.5,0,,,0,0,0,0,93,0,13.4,11.3,,
192,柳林,2018-04-03 04:00,12.6,0,,,.4,0,0,0,95,0,13.8,11.8,,
192,柳林,2018-04-03 05:00,13.4,0,,,.9,0,270,0,96,0,14.7,12.7,,
192,柳林,2018-04-03 06:00,13.1,0,,,.7,0,290,0,97,0,14.6,12.6,,
192,柳林,2018-04-03 07:00,12.8,0,,,.6,0,250,0,98,0,14.4,12.4,,
192,柳林,2018-04-03 08:00,13,0,,,1.1,0,320,0,98,0,14.6,12.6,,
192,柳林,2018-04-03 09:00,13.5,0,,,.8,0,290,0,98,0,15.1,13.1,,
192,柳林,2018-04-03 10:00,15.7,0,,,.4,0,0,0,91,0,16.2,14.2,,
192,柳林,2018-04-03 11:00,18.8,0,,,1,0,230,0,76,0,16.4,14.4,,
192,柳林,2018-04-03 12:00,22.3,0,,,1.9,0,160,0,56,0,15,13,,
192,柳林,2018-04-03 13:00,22.5,0,,,3,0,180,0,52,0,14.1,12.1,,
192,柳林,2018-04-03 14:00,23.2,0,,,3.2,0,180,0,51,0,14.4,12.4,,
192,柳林,2018-04-03 15:00,22.7,0,,,3.4,0,180,0,50,0,13.7,11.7,,
192,柳林,2018-04-03 16:00,23.2,0,,,3,0,200,0,49,0,13.8,11.8,,
192,柳林,2018-04-03 17:00,22,0,,,2.5,0,200,0,54,0,14.2,12.2,,
192,柳林,2018-04-03 18:00,20.2,0,,,2.2,0,140,0,63,0,14.9,12.9,,
192,柳林,2018-04-03 19:00,19.1,0,,,1.8,0,110,0,67,0,14.8,12.8,,
192,柳林,2018-04-03 20:00,18.5,0,,,1.8,0,270,0,69,0,14.6,12.6,,
192,柳林,2018-04-03 21:00,18.2,0,,,1.9,0,290,0,70,0,14.6,12.6,,
192,柳林,2018-04-03 22:00,17.5,0,,,1,0,20,0,73,0,14.5,12.5,,
192,柳林,2018-04-03 23:00,17.1,0,,,1.2,0,70,0,77,0,15,13,,
192,柳林,2018-04-04 00:00,16.8,0,,,1.5,0,110,0,79,0,15.1,13.1,,
192,柳林,2018-04-04 01:00,16.1,0,,,.8,0,200,0,81,0,14.8,12.8,,
192,柳林,2018-04-04 02:00,16.7,0,,,1.2,0,230,0,81,0,15.4,13.4,,
192,柳林,2018-04-04 03:00,16.4,0,,,.8,0,180,0,82,0,15.3,13.3,,
192,柳林,2018-04-04 04:00,15.8,0,,,.7,0,180,0,87,0,15.6,13.6,,
192,柳林,2018-04-04 05:00,15.9,0,,,.7,0,180,0,88,0,15.9,13.9,,
192,柳林,2018-04-04 06:00,16.1,0,,,.9,0,70,0,87,0,15.9,13.9,,
192,柳林,2018-04-04 07:00,16.4,0,,,1.5,0,140,0,86,0,16,14,,
192,柳林,2018-04-04 08:00,16.9,0,,,1.9,0,110,0,83,0,15.9,13.9,,
192,柳林,2018-04-04 09:00,17.8,0,,,1.5,0,20,0,80,0,16.2,14.2,,
192,柳林,2018-04-04 10:00,17.5,0,,,1.7,0,90,0,80,0,16,14,,
192,柳林,2018-04-04 11:00,18.4,0,,,2.1,0,140,0,75,0,15.8,13.8,,
192,柳林,2018-04-04 12:00,17.1,0,.9,0,1.7,0,140,0,84,0,16.3,14.3,,
192,柳林,2018-04-04 13:00,16.8,0,.8,0,1.8,0,160,0,89,0,16.9,14.9,,
192,柳林,2018-04-04 14:00,16.3,0,1.3,0,2,0,180,0,90,0,16.6,14.6,,
192,柳林,2018-04-04 15:00,15.8,0,0,0,1.7,0,140,0,90,0,16.1,14.1,,
192,柳林,2018-04-04 16:00,12.4,0,9.5,0,2.3,0,70,0,91,0,13,10.9,,
192,柳林,2018-04-04 17:00,11.6,0,1.6,0,2.6,0,70,0,88,0,11.9,9.6,,
192,柳林,2018-04-04 18:00,11,0,0,0,1.5,0,50,0,87,0,11.4,8.9,,
192,柳林,2018-04-04 19:00,10.2,0,.4,0,2.2,0,50,0,90,0,11.2,8.6,,
192,柳林,2018-04-04 20:00,9.7,0,.1,0,1.2,0,20,0,90,0,10.8,8.1,,
192,柳林,2018-04-04 21:00,9.3,0,.1,0,1.8,0,110,0,91,0,10.6,7.9,,
192,柳林,2018-04-04 22:00,9.3,0,.9,0,1.3,0,20,0,91,0,10.6,7.9,,
192,柳林,2018-04-04 23:00,9.1,0,.1,0,1.8,0,20,0,89,0,10.2,7.3,,
192,柳林,2018-04-05 00:00,8.9,0,0,0,1.5,0,360,0,89,0,10.1,7.1,,
192,柳林,2018-04-05 01:00,8.8,0,0,0,2.2,0,20,0,88,0,9.9,6.9,,
192,柳林,2018-04-05 02:00,8.4,0,.1,0,1.5,0,20,0,90,0,9.9,6.8,,
192,柳林,2018-04-05 03:00,8.2,0,.3,0,1.4,0,20,0,91,0,9.9,6.8,,
192,柳林,2018-04-05 04:00,8.3,0,0,0,1.3,0,360,0,92,0,10,7,,
192,柳林,2018-04-05 05:00,8.1,0,,9,1.2,0,20,0,92,0,9.9,6.8,,
192,柳林,2018-04-05 06:00,8.1,0,.3,0,1.2,0,20,0,91,0,9.8,6.7,,
192,柳林,2018-04-05 07:00,8.1,0,0,0,1.2,0,360,0,93,0,10,7,,
192,柳林,2018-04-05 08:00,8.2,0,.4,0,.9,0,360,0,91,0,9.9,6.8,,
192,柳林,2018-04-05 09:00,8.3,0,1.6,0,1.6,0,340,0,91,0,9.9,6.9,,
192,柳林,2018-04-05 10:00,8.8,0,.2,0,1.3,0,20,0,90,0,10.2,7.2,,
192,柳林,2018-04-05 11:00,9.2,0,0,0,1.5,0,20,0,85,0,9.9,6.8,,
192,柳林,2018-04-05 12:00,9.7,0,0,0,1.6,0,50,0,83,0,9.9,6.9,,
192,柳林,2018-04-05 13:00,9.6,0,,9,1.5,0,50,0,81,0,9.6,6.4,,
192,柳林,2018-04-05 14:00,9.5,0,,9,1.8,0,340,0,84,0,9.9,6.9,,
192,柳林,2018-04-05 15:00,9.5,0,,9,1.6,0,360,0,85,0,10,7,,
192,柳林,2018-04-05 16:00,9.4,0,0,0,1.5,0,340,0,86,0,10.1,7.1,,
192,柳林,2018-04-05 17:00,9.4,0,,9,1.5,0,360,0,85,0,9.9,6.9,,
192,柳林,2018-04-05 18:00,9.4,0,,9,.7,0,50,0,85,0,9.9,6.9,,
192,柳林,2018-04-05 19:00,8.9,0,0,0,.7,0,340,0,88,0,10,7,,
192,柳林,2018-04-05 20:00,8.9,0,0,0,1,0,360,0,90,0,10.2,7.3,,
192,柳林,2018-04-05 21:00,8.9,0,.2,0,.9,0,20,0,90,0,10.2,7.3,,
192,柳林,2018-04-05 22:00,8.8,0,0,0,.5,0,20,0,93,0,10.5,7.7,,
192,柳林,2018-04-05 23:00,8.7,0,.6,0,.3,0,0,0,92,0,10.3,7.4,,
192,柳林,2018-04-06 00:00,8.8,0,1.2,0,.3,0,0,0,93,0,10.5,7.7,,
192,柳林,2018-04-06 01:00,8.7,0,.9,0,.5,0,340,0,93,0,10.4,7.6,,
192,柳林,2018-04-06 02:00,8.7,0,.8,0,.5,0,340,0,93,0,10.4,7.6,,
192,柳林,2018-04-06 03:00,8.7,0,1,0,1.3,0,340,0,93,0,10.4,7.6,,
192,柳林,2018-04-06 04:00,8.5,0,3.1,0,2.1,0,70,0,92,0,10.2,7.2,,
192,柳林,2018-04-06 05:00,8.5,0,2.3,0,1.6,0,20,0,91,0,10.1,7.1,,
192,柳林,2018-04-06 06:00,8.5,0,4.5,0,1.7,0,70,0,91,0,10.1,7.1,,
192,柳林,2018-04-06 07:00,8.6,0,3,0,1.8,0,50,0,91,0,10.2,7.2,,
192,柳林,2018-04-06 08:00,9.1,0,1.4,0,1.4,0,70,0,90,0,10.4,7.5,,
192,柳林,2018-04-06 09:00,9.9,0,0,0,1.2,0,70,0,89,0,10.8,8.1,,
192,柳林,2018-04-06 10:00,11.8,0,.1,0,1.6,0,20,0,76,0,10.4,7.6,,
192,柳林,2018-04-06 11:00,12.8,0,,9,2.1,0,360,0,60,0,8.8,5.2,,
192,柳林,2018-04-06 12:00,15,0,,9,3.2,0,360,0,39,0,6.6,1.1,,
192,柳林,2018-04-06 13:00,15.8,0,,9,4,0,320,0,27,0,4.9,-3.1,,
192,柳林,2018-04-06 14:00,16.7,0,,9,2.4,0,340,0,23,0,4.4,-4.5,,
192,柳林,2018-04-06 15:00,16.1,0,,9,3.2,0,320,0,20,0,3.6,-6.9,,
192,柳林,2018-04-06 16:00,15.5,0,,9,3,0,340,0,16,0,2.8,-10.2,,
192,柳林,2018-04-06 17:00,13.9,0,,9,4.3,0,250,0,19,0,3,-9.3,,
192,柳林,2018-04-06 18:00,12,0,,9,4.3,0,270,0,19,0,2.7,-10.9,,
192,柳林,2018-04-06 19:00,9.3,0,,9,5.8,0,270,0,32,0,3.8,-6.5,,
192,柳林,2018-04-06 20:00,8.5,0,,9,6,0,270,0,36,0,4,-5.7,,
192,柳林,2018-04-06 21:00,7.8,0,,9,4.9,0,270,0,34,0,3.6,-7.1,,
192,柳林,2018-04-06 22:00,7.5,0,,9,4,0,250,0,39,0,4.1,-5.5,,
192,柳林,2018-04-06 23:00,6.9,0,,9,4.2,0,270,0,44,0,4.4,-4.5,,
192,柳林,2018-04-07 00:00,5.4,0,,9,2.2,0,250,0,57,0,5.1,-2.4,,
192,柳林,2018-04-07 01:00,5.4,0,,,4.1,0,270,0,53,0,4.8,-3.4,,
192,柳林,2018-04-07 02:00,5.3,0,,,3.2,0,250,0,52,0,4.6,-3.7,,
192,柳林,2018-04-07 03:00,4,0,,,5.7,0,250,0,61,0,5,-2.8,,
192,柳林,2018-04-07 04:00,4.2,0,,,4.2,0,250,0,56,0,4.6,-3.8,,
192,柳林,2018-04-07 05:00,3.4,0,,,3.3,0,230,0,55,0,4.3,-4.8,,
192,柳林,2018-04-07 06:00,3.5,0,,,1.7,0,50,0,55,0,4.3,-4.7,,
192,柳林,2018-04-07 07:00,4.1,0,,,2,0,360,0,41,0,3.3,-8,,
192,柳林,2018-04-07 08:00,5.5,0,,,1.2,0,110,0,41,0,3.7,-6.7,,
192,柳林,2018-04-07 09:00,6.2,0,,,1.5,0,110,0,36,0,3.4,-7.7,,
192,柳林,2018-04-07 10:00,6.2,0,,,1.7,0,270,0,34,0,3.2,-8.5,,
192,柳林,2018-04-07 11:00,6.7,0,,,1.7,0,20,0,33,0,3.2,-8.4,,
192,柳林,2018-04-07 12:00,7.9,0,,,3.2,0,320,0,30,0,3.2,-8.6,,
192,柳林,2018-04-07 13:00,8.1,0,,,5.1,0,250,0,29,0,3.1,-8.9,,
192,柳林,2018-04-07 14:00,8.5,0,,,3,0,340,0,26,0,2.9,-9.9,,
192,柳林,2018-04-07 15:00,9.3,0,,,4,0,320,0,16,0,1.9,-15.3,,
192,柳林,2018-04-07 16:00,9,0,,,4,0,340,0,22,0,2.5,-11.6,,
192,柳林,2018-04-07 17:00,8.9,0,,,4.3,0,320,0,21,0,2.4,-12.2,,
192,柳林,2018-04-07 18:00,7.7,0,,,3.8,0,290,0,27,0,2.8,-10.1,,
192,柳林,2018-04-07 19:00,6.5,0,,,2.6,0,270,0,30,0,2.9,-9.8,,
192,柳林,2018-04-07 20:00,6.1,0,,,2.1,0,270,0,28,0,2.6,-11,,
192,柳林,2018-04-07 21:00,5.3,0,,,1.6,0,250,0,30,0,2.7,-10.9,,
192,柳林,2018-04-07 22:00,1.9,0,,,.5,0,50,0,51,0,3.6,-7.1,,
192,柳林,2018-04-07 23:00,3.2,0,,,1.4,0,230,0,46,0,3.5,-7.3,,
192,柳林,2018-04-08 00:00,3.7,0,,,2.5,0,200,0,46,0,3.7,-6.8,,
192,柳林,2018-04-08 01:00,3.9,0,,,3.1,0,230,0,48,0,3.9,-6.1,,
192,柳林,2018-04-08 02:00,3.3,0,0,0,2.2,0,230,0,55,0,4.3,-4.8,,
192,柳林,2018-04-08 03:00,2.9,0,,9,2,0,20,0,63,0,4.8,-3.4,,
192,柳林,2018-04-08 04:00,2.4,0,0,0,1.3,0,160,0,70,0,5.1,-2.5,,
192,柳林,2018-04-08 05:00,.8,0,,9,1,0,90,0,79,0,5.1,-2.4,,
192,柳林,2018-04-08 06:00,-.5,0,,9,.7,0,360,0,83,0,4.9,-3,,
192,柳林,2018-04-08 07:00,.5,0,,9,.8,0,70,0,80,0,5.1,-2.5,,
192,柳林,2018-04-08 08:00,3.7,0,,9,.5,0,70,0,67,0,5.4,-1.8,,
192,柳林,2018-04-08 09:00,6.3,0,,9,1.2,0,70,0,53,0,5.1,-2.5,,
192,柳林,2018-04-08 10:00,8.4,0,,9,2,0,360,0,34,0,3.8,-6.5,,
192,柳林,2018-04-08 11:00,9.2,0,,9,2.6,0,230,0,33,0,3.8,-6.2,,
192,柳林,2018-04-08 12:00,12,0,,9,1.7,0,200,0,29,0,4.1,-5.5,,
192,柳林,2018-04-08 13:00,12.5,0,,9,2.5,0,250,0,32,0,4.6,-3.7,,
192,柳林,2018-04-08 14:00,12.3,0,,9,2.4,0,250,0,31,0,4.4,-4.3,,
192,柳林,2018-04-08 15:00,12,0,,9,3.6,0,160,0,36,0,5,-2.6,,
192,柳林,2018-04-08 16:00,12.8,0,,9,3.5,0,230,0,42,0,6.2,.1,,
192,柳林,2018-04-08 17:00,12.6,0,,9,3.3,0,160,0,48,0,7,1.8,,
192,柳林,2018-04-08 18:00,12.9,0,,9,2.4,0,270,0,40,0,6,-.3,,
192,柳林,2018-04-08 19:00,11.8,0,,9,2.1,0,230,0,38,0,5.3,-2,,
192,柳林,2018-04-08 20:00,11.6,0,,9,2.9,0,250,0,38,0,5.2,-2.2,,
192,柳林,2018-04-08 21:00,11.3,0,,9,3.8,0,250,0,51,0,6.8,1.5,,
192,柳林,2018-04-08 22:00,10.9,0,,9,2.8,0,250,0,56,0,7.3,2.4,,
192,柳林,2018-04-08 23:00,11.2,0,,9,3.2,0,250,0,57,0,7.5,2.9,,
192,柳林,2018-04-09 00:00,11.4,0,,9,3.5,0,250,0,57,0,7.6,3.1,,
192,柳林,2018-04-09 01:00,11.3,0,,,1.7,0,270,0,58,0,7.7,3.3,,
192,柳林,2018-04-09 02:00,11.3,0,,,2.6,0,250,0,59,0,7.8,3.5,,
192,柳林,2018-04-09 03:00,10.8,0,,,1,0,250,0,62,0,8,3.7,,
192,柳林,2018-04-09 04:00,10.3,0,,,1.2,0,160,0,65,0,8.1,3.9,,
192,柳林,2018-04-09 05:00,10.3,0,,,2.7,0,230,0,65,0,8.1,3.9,,
192,柳林,2018-04-09 06:00,7.8,0,,,.6,0,70,0,76,0,8,3.8,,
192,柳林,2018-04-09 07:00,6.9,0,,,.8,0,50,0,82,0,8.1,4,,
192,柳林,2018-04-09 08:00,10.1,0,,,.7,0,320,0,71,0,8.7,5,,
192,柳林,2018-04-09 09:00,12.8,0,,,.6,0,270,0,55,0,8.1,3.9,,
192,柳林,2018-04-09 10:00,13.9,0,,,1.6,0,270,0,47,0,7.4,2.7,,
192,柳林,2018-04-09 11:00,15.2,0,,,1.9,0,270,0,40,0,6.9,1.6,,
192,柳林,2018-04-09 12:00,16.7,0,,,1.1,0,270,0,31,0,5.9,-.5,,
192,柳林,2018-04-09 13:00,17.6,0,,,2.4,0,250,0,28,0,5.6,-1.1,,
192,柳林,2018-04-09 14:00,20.4,0,,,1.3,0,320,0,22,0,5.3,-2,,
192,柳林,2018-04-09 15:00,20.4,0,,,2.5,0,140,0,28,0,6.7,1.2,,
192,柳林,2018-04-09 16:00,19.9,0,,,2.5,0,200,0,24,0,5.6,-1.2,,
192,柳林,2018-04-09 17:00,19.1,0,,,2.8,0,160,0,25,0,5.5,-1.4,,
192,柳林,2018-04-09 18:00,17.2,0,,,1.8,0,160,0,33,0,6.4,.7,,
192,柳林,2018-04-09 19:00,15.3,0,,,1,0,180,0,38,0,6.6,1,,
192,柳林,2018-04-09 20:00,11.9,0,,,.6,0,230,0,54,0,7.5,2.8,,
192,柳林,2018-04-09 21:00,10.2,0,,,.4,0,0,0,64,0,7.9,3.6,,
192,柳林,2018-04-09 22:00,9.2,0,,,.5,0,110,0,69,0,8,3.7,,
192,柳林,2018-04-09 23:00,8.5,0,,,.4,0,0,0,75,0,8.3,4.3,,
192,柳林,2018-04-10 00:00,7.3,0,,,.5,0,20,0,81,0,8.2,4.2,,
192,柳林,2018-04-10 01:00,6,0,,,.5,0,50,0,84,0,7.8,3.4,,
192,柳林,2018-04-10 02:00,5.3,0,,,.2,0,0,0,87,0,7.7,3.3,,
192,柳林,2018-04-10 03:00,4.5,0,,,.4,0,0,0,89,0,7.5,2.8,,
192,柳林,2018-04-10 04:00,3.9,0,,,.1,0,0,0,90,0,7.3,2.4,,
192,柳林,2018-04-10 05:00,3.4,0,,,.6,0,70,0,91,0,7.1,2,,
192,柳林,2018-04-10 06:00,3.2,0,,,.7,0,50,0,91,0,7,1.8,,
192,柳林,2018-04-10 07:00,4.7,0,,,.6,0,90,0,89,0,7.6,3,,
192,柳林,2018-04-10 08:00,7.2,0,,,.2,0,0,0,85,0,8.6,4.8,,
192,柳林,2018-04-10 09:00,11.1,0,,,.5,0,70,0,74,0,9.7,6.6,,
192,柳林,2018-04-10 10:00,15.9,0,,,1.4,0,200,0,67,0,12,9.7,,
192,柳林,2018-04-10 11:00,16.8,0,,,2.6,0,180,0,61,0,11.6,9.2,,
192,柳林,2018-04-10 12:00,18.5,0,,,2.8,0,200,0,57,0,12.1,9.8,,
192,柳林,2018-04-10 13:00,20.2,0,,,3.5,0,110,0,56,0,13.2,11.1,,
192,柳林,2018-04-10 14:00,20,0,,,2.8,0,160,0,44,0,10.2,7.3,,
192,柳林,2018-04-10 15:00,19.7,0,,,4.4,0,180,0,45,0,10.3,7.4,,
192,柳林,2018-04-10 16:00,18.9,0,,,3.3,0,180,0,53,0,11.6,9.1,,
192,柳林,2018-04-10 17:00,18,0,,,3.3,0,180,0,58,0,11.9,9.6,,
192,柳林,2018-04-10 18:00,17.3,0,,,2.6,0,110,0,64,0,12.6,10.4,,
192,柳林,2018-04-10 19:00,16.9,0,,,2.2,0,110,0,68,0,13,10.9,,
192,柳林,2018-04-10 20:00,16.9,0,,,1.9,0,230,0,70,0,13.4,11.3,,
192,柳林,2018-04-10 21:00,17.1,0,,,3,0,270,0,70,0,13.6,11.5,,
192,柳林,2018-04-10 22:00,17.4,0,,,2.9,0,230,0,68,0,13.5,11.4,,
192,柳林,2018-04-10 23:00,17.3,0,,,1.4,0,70,0,68,0,13.4,11.3,,
192,柳林,2018-04-11 00:00,17.7,0,,,2.1,0,140,0,67,0,13.5,11.4,,
192,柳林,2018-04-11 01:00,17.5,0,0,0,2.3,0,140,0,69,0,13.7,11.7,,
192,柳林,2018-04-11 02:00,16.9,0,0,0,1,0,340,0,75,0,14.4,12.4,,
192,柳林,2018-04-11 03:00,16.7,0,0,0,2,0,180,0,75,0,14.2,12.2,,
192,柳林,2018-04-11 04:00,16.4,0,.1,0,1.1,0,160,0,80,0,14.9,12.9,,
192,柳林,2018-04-11 05:00,16.4,0,.1,0,2.2,0,250,0,83,0,15.4,13.4,,
192,柳林,2018-04-11 06:00,16.8,0,,9,1.9,0,250,0,79,0,15.1,13.1,,
192,柳林,2018-04-11 07:00,16.5,0,,9,.5,0,180,0,77,0,14.4,12.4,,
192,柳林,2018-04-11 08:00,17.3,0,,9,.5,0,270,0,77,0,15.2,13.2,,
192,柳林,2018-04-11 09:00,19.4,0,,9,1.9,0,270,0,56,0,12.5,10.3,,
192,柳林,2018-04-11 10:00,20.9,0,,9,1.8,0,290,0,45,0,11.1,8.5,,
192,柳林,2018-04-11 11:00,22.8,0,,9,1.1,0,290,0,35,0,9.7,6.5,,
192,柳林,2018-04-11 12:00,23.3,0,,9,1.6,0,90,0,31,0,8.8,5.2,,
192,柳林,2018-04-11 13:00,24.5,0,,9,2.2,0,290,0,21,0,6.4,.7,,
192,柳林,2018-04-11 14:00,24.5,0,,9,3.1,0,250,0,15,0,4.6,-3.8,,
192,柳林,2018-04-11 15:00,24.4,0,,9,4.3,0,230,0,15,0,4.6,-3.9,,
192,柳林,2018-04-11 16:00,23.8,0,,9,4.3,0,250,0,15,0,4.4,-4.4,,
192,柳林,2018-04-11 17:00,23,0,,9,3.2,0,250,0,16,0,4.5,-4.2,,
192,柳林,2018-04-11 18:00,21.5,0,,9,3.2,0,270,0,18,0,4.6,-3.8,,
192,柳林,2018-04-11 19:00,19.4,0,,9,2.1,0,250,0,19,0,4.3,-4.8,,
192,柳林,2018-04-11 20:00,16.8,0,,9,.5,0,360,0,27,0,5.2,-2.3,,
192,柳林,2018-04-11 21:00,17.1,0,,9,3.1,0,320,0,18,0,3.5,-7.4,,
192,柳林,2018-04-11 22:00,15.9,0,,9,2.9,0,340,0,20,0,3.6,-7,,
192,柳林,2018-04-11 23:00,15,0,,9,1.6,0,340,0,15,0,2.6,-11.4,,
192,柳林,2018-04-12 00:00,13.8,0,,9,.9,0,290,0,21,0,3.3,-8.1,,
192,柳林,2018-04-12 01:00,11.4,0,,,.7,0,20,0,28,0,3.8,-6.5,,
192,柳林,2018-04-12 02:00,9.7,0,,,.2,0,0,0,37,0,4.4,-4.3,,
192,柳林,2018-04-12 03:00,8.4,0,,,.8,0,90,0,40,0,4.4,-4.4,,
192,柳林,2018-04-12 04:00,6.9,0,,,.4,0,0,0,49,0,4.9,-3,,
192,柳林,2018-04-12 05:00,6.6,0,,,.5,0,70,0,54,0,5.3,-2,,
192,柳林,2018-04-12 06:00,5.1,0,,,.4,0,0,0,65,0,5.7,-.9,,
192,柳林,2018-04-12 07:00,7.1,0,,,.3,0,0,0,57,0,5.8,-.8,,
192,柳林,2018-04-12 08:00,10.5,0,,,1,0,270,0,51,0,6.4,.7,,
192,柳林,2018-04-12 09:00,12.5,0,,,.9,0,200,0,41,0,5.9,-.4,,
192,柳林,2018-04-12 10:00,13.5,0,,,1.1,0,270,0,41,0,6.3,.4,,
192,柳林,2018-04-12 11:00,17.2,0,,,1.1,0,290,0,24,0,4.7,-3.5,,
192,柳林,2018-04-12 12:00,20.1,0,,,1.7,0,230,0,17,0,4,-5.7,,
192,柳林,2018-04-12 13:00,20.8,0,,,2.4,0,160,0,17,0,4.2,-5.1,,
192,柳林,2018-04-12 14:00,20.9,0,,,2.5,0,200,0,19,0,4.7,-3.6,,
192,柳林,2018-04-12 15:00,20.6,0,,,1.8,0,230,0,20,0,4.9,-3.1,,
192,柳林,2018-04-12 16:00,20.3,0,,,2.1,0,200,0,24,0,5.7,-.9,,
192,柳林,2018-04-12 17:00,19.4,0,,,2.5,0,200,0,26,0,5.8,-.6,,
192,柳林,2018-04-12 18:00,18.4,0,,,1.3,0,140,0,29,0,6.1,0,,
192,柳林,2018-04-12 19:00,15.4,0,,,.3,0,0,0,47,0,8.2,4.1,,
192,柳林,2018-04-12 20:00,14.8,0,,,1.6,0,320,0,46,0,7.7,3.2,,
192,柳林,2018-04-12 21:00,15.5,0,,,2.7,0,320,0,43,0,7.5,2.9,,
192,柳林,2018-04-12 22:00,11.6,0,,,1,0,70,0,44,0,6,-.2,,
192,柳林,2018-04-12 23:00,10.4,0,,,.3,0,0,0,51,0,6.4,.6,,
192,柳林,2018-04-13 00:00,8.7,0,,,.2,0,0,0,61,0,6.8,1.5,,
192,柳林,2018-04-13 01:00,8.4,0,,,1,0,110,0,62,0,6.8,1.5,,
192,柳林,2018-04-13 02:00,8.4,0,,,.5,0,290,0,60,0,6.6,1,,
192,柳林,2018-04-13 03:00,7.5,0,,,.1,0,0,0,65,0,6.7,1.3,,
192,柳林,2018-04-13 04:00,6.6,0,,,1,0,140,0,66,0,6.4,.6,,
192,柳林,2018-04-13 05:00,6.4,0,,,.5,0,70,0,65,0,6.2,.2,,
192,柳林,2018-04-13 06:00,5.8,0,,,.5,0,90,0,64,0,5.9,-.4,,
192,柳林,2018-04-13 07:00,8,0,,,.2,0,0,0,60,0,6.4,.6,,
192,柳林,2018-04-13 08:00,11.2,0,,,.1,0,0,0,46,0,6.1,0,,
192,柳林,2018-04-13 09:00,13,0,,,1,0,290,0,38,0,5.7,-1,,
192,柳林,2018-04-13 10:00,14.8,0,,,1.7,0,20,0,27,0,4.5,-4,,
192,柳林,2018-04-13 11:00,16,0,,,2.3,0,70,0,22,0,4,-5.7,,
192,柳林,2018-04-13 12:00,16.4,0,,,2.2,0,50,0,22,0,4.1,-5.4,,
192,柳林,2018-04-13 13:00,17.4,0,,,1.5,0,90,0,22,0,4.4,-4.5,,
192,柳林,2018-04-13 14:00,16.5,0,,,3.6,0,110,0,23,0,4.3,-4.7,,
192,柳林,2018-04-13 15:00,16,0,,,3.9,0,110,0,27,0,4.9,-3,,
192,柳林,2018-04-13 16:00,15.8,0,,,2.5,0,110,0,29,0,5.2,-2.2,,
192,柳林,2018-04-13 17:00,15.5,0,,,2.9,0,110,0,31,0,5.5,-1.5,,
192,柳林,2018-04-13 18:00,14.6,0,,,2.8,0,110,0,30,0,5,-2.8,,
192,柳林,2018-04-13 19:00,13.8,0,,,1.9,0,110,0,31,0,4.9,-3,,
192,柳林,2018-04-13 20:00,12.9,0,,,1.1,0,140,0,34,0,5,-2.6,,
192,柳林,2018-04-13 21:00,13.7,0,,,2.6,0,70,0,30,0,4.7,-3.5,,
192,柳林,2018-04-13 22:00,13.2,0,0,0,1.3,0,50,0,33,0,5,-2.7,,
192,柳林,2018-04-13 23:00,12.7,0,0,0,1.2,0,20,0,35,0,5.2,-2.3,,
192,柳林,2018-04-14 00:00,12.4,0,,9,1.4,0,360,0,36,0,5.2,-2.2,,
192,柳林,2018-04-14 01:00,12,0,,,1.1,0,360,0,39,0,5.5,-1.5,,
192,柳林,2018-04-14 02:00,11.8,0,,,1.3,0,340,0,40,0,5.6,-1.3,,
192,柳林,2018-04-14 03:00,11.5,0,0,0,1.2,0,340,0,45,0,6.1,0,,
192,柳林,2018-04-14 04:00,9.4,0,.2,0,.5,0,320,0,67,0,7.8,3.5,,
192,柳林,2018-04-14 05:00,9.1,0,0,0,.7,0,20,0,68,0,7.8,3.4,,
192,柳林,2018-04-14 06:00,8.3,0,.7,0,1.2,0,340,0,78,0,8.5,4.6,,
192,柳林,2018-04-14 07:00,7.5,0,2.8,0,1.5,0,340,0,84,0,8.7,4.9,,
