瘤痢,瘤痢疙,老矫,扁柯(∑C),扁柯 QC敲贰弊,碍荐樊(mm),碍荐樊 QC敲贰弊,浅加(m/s),浅加 QC敲贰弊,浅氢(16规困),浅氢 QC敲贰弊,嚼档(%),嚼档 QC敲贰弊,刘扁拘(hPa),捞浇痢柯档(∑C),利汲(cm),3矫埃脚利汲(cm)
192,柳林,2019-01-03 10:00,.2,0,,,.4,,0,,42,0,2.6,-11.2,,
192,柳林,2019-01-03 11:00,1.8,0,,,.9,,360,,31,0,2.2,-13.5,,
192,柳林,2019-01-03 12:00,3.8,0,,,1,,200,,25,0,2,-14.4,,
192,柳林,2019-01-03 13:00,4.6,0,,,2.3,,200,,22,0,1.9,-15.3,,
192,柳林,2019-01-03 14:00,6.5,0,,,1.7,,90,,15,0,1.5,-18.3,,
192,柳林,2019-01-03 15:00,7.8,0,,,1.2,,110,,13,0,1.4,-18.9,,
192,柳林,2019-01-03 16:00,8.2,0,,,.9,,140,,14,0,1.5,-17.7,,
192,柳林,2019-01-03 17:00,4.2,0,,,.3,,0,,36,0,3,-9.5,,
192,柳林,2019-01-03 18:00,1,0,,,.3,,0,,33,0,2.2,-13.5,,
192,柳林,2019-01-03 19:00,-.5,0,,,0,,0,,37,0,2.2,-13.4,,
192,柳林,2019-01-03 20:00,-2,0,,,.3,,0,,46,0,2.4,-12.1,,
192,柳林,2019-01-03 21:00,-3,0,,,.3,,0,,49,0,2.4,-12.2,,
192,柳林,2019-01-03 22:00,-3.7,0,,,0,,0,,52,0,2.4,-12.1,,
192,柳林,2019-01-03 23:00,-4.5,0,,,0,,0,,56,0,2.5,-11.9,,
192,柳林,2019-01-04 00:00,-5.3,0,,,.2,,0,,61,0,2.5,-11.6,,
192,柳林,2019-01-04 01:00,-6,0,,,.1,,0,,60,0,2.3,-12.5,,
192,柳林,2019-01-04 02:00,-6.8,0,,,.1,,0,,64,0,2.4,-12.4,,
192,柳林,2019-01-04 03:00,-7.2,0,,,.3,,0,,66,0,2.4,-12.4,,
192,柳林,2019-01-04 04:00,-7.5,0,,,0,,0,,67,0,2.3,-12.5,,
192,柳林,2019-01-04 05:00,-7.8,0,,,0,,0,,69,0,2.3,-12.5,,
192,柳林,2019-01-04 06:00,-7.9,0,,,.4,,0,,70,0,2.4,-12.4,,
192,柳林,2019-01-04 07:00,-8.2,0,,,.2,,0,,69,0,2.3,-12.8,,
192,柳林,2019-01-04 08:00,-8.2,0,,,0,,0,,70,0,2.3,-12.7,,
192,柳林,2019-01-04 09:00,-4,0,,,.1,,0,,55,0,2.5,-11.7,,
192,柳林,2019-01-04 10:00,-1.4,0,,,.2,,0,,49,0,2.7,-10.7,,
192,柳林,2019-01-04 11:00,2,0,,,.4,,0,,36,0,2.5,-11.5,,
192,柳林,2019-01-04 12:00,2.7,0,,,.7,,270,,27,0,2,-14.4,,
192,柳林,2019-01-04 13:00,4,0,,,.2,,0,,28,0,2.3,-12.9,,
192,柳林,2019-01-04 14:00,5,0,,,1.1,,50,,22,0,1.9,-15,,
192,柳林,2019-01-04 15:00,5.4,0,,,.4,,0,,23,0,2.1,-14.1,,
192,柳林,2019-01-04 16:00,5.7,0,,,.2,,0,,22,0,2,-14.4,,
192,柳林,2019-01-04 17:00,5.2,0,,,0,,0,,28,0,2.5,-11.8,,
192,柳林,2019-01-04 18:00,3.6,0,,,0,,0,,36,0,2.8,-10.1,,
192,柳林,2019-01-04 19:00,3.3,0,,,0,,0,,39,0,3,-9.3,,
192,柳林,2019-01-04 20:00,2.6,0,,,.2,,0,,39,0,2.9,-9.9,,
192,柳林,2019-01-04 21:00,2.5,0,,,0,,0,,39,0,2.9,-10,,
192,柳林,2019-01-04 22:00,1.7,0,,,.2,,0,,44,0,3,-9.2,,
192,柳林,2019-01-04 23:00,1.2,0,,,.5,,110,,50,0,3.3,-8,,
192,柳林,2019-01-05 00:00,1.4,0,,,0,,0,,50,0,3.4,-7.9,,
192,柳林,2019-01-05 01:00,1.4,0,,,.3,,0,,52,0,3.5,-7.4,,
192,柳林,2019-01-05 02:00,1.1,0,,,0,,0,,55,0,3.6,-6.9,,
192,柳林,2019-01-05 03:00,1.1,0,,,.1,,0,,56,0,3.7,-6.7,,
192,柳林,2019-01-05 04:00,1.2,0,,,.2,,0,,59,0,3.9,-5.9,,
192,柳林,2019-01-05 05:00,1.2,0,,,.1,,0,,61,0,4.1,-5.5,,
192,柳林,2019-01-05 06:00,.6,0,,,.3,,0,,69,0,4.4,-4.4,,
192,柳林,2019-01-05 07:00,.8,0,,,.1,,0,,69,0,4.5,-4.2,,
192,柳林,2019-01-05 08:00,-1.1,0,,,.1,,0,,76,0,4.3,-4.7,,
192,柳林,2019-01-05 09:00,1.4,0,,,0,,0,,67,0,4.5,-4,,
192,柳林,2019-01-05 10:00,3.9,0,,,1,,90,,51,0,4.1,-5.3,,
192,柳林,2019-01-05 11:00,5.5,0,,,1.6,,90,,44,0,4,-5.8,,
192,柳林,2019-01-05 12:00,7.4,0,,,2.3,,360,,32,0,3.3,-8.2,,
192,柳林,2019-01-05 13:00,8.4,0,,,1.8,,90,,29,0,3.2,-8.6,,
192,柳林,2019-01-05 14:00,9.6,0,,,2.1,,20,,21,0,2.5,-11.7,,
192,柳林,2019-01-05 15:00,10.3,0,,,2.9,,360,,14,0,1.7,-16.1,,
192,柳林,2019-01-05 16:00,9.7,0,,,3,,340,,17,0,2,-14.2,,
192,柳林,2019-01-05 17:00,8.4,0,,,1.4,,340,,19,0,2.1,-13.9,,
192,柳林,2019-01-05 18:00,3.9,0,,,.5,,360,,33,0,2.7,-10.9,,
192,柳林,2019-01-05 19:00,1.3,0,,,.2,,0,,41,0,2.8,-10.5,,
192,柳林,2019-01-05 20:00,-.8,0,,,.1,,0,,49,0,2.8,-10.2,,
192,柳林,2019-01-05 21:00,-1.9,0,,,.2,,0,,54,0,2.9,-9.9,,
192,柳林,2019-01-05 22:00,-2.9,0,,,.2,,0,,57,0,2.8,-10.2,,
192,柳林,2019-01-05 23:00,-3.5,0,,,.1,,0,,59,0,2.8,-10.3,,
192,柳林,2019-01-06 00:00,-4.3,0,,,.4,,0,,59,0,2.6,-11.1,,
192,柳林,2019-01-06 01:00,-4.8,0,,,.2,,0,,59,0,2.5,-11.6,,
192,柳林,2019-01-06 02:00,-3.9,0,,,.1,,0,,54,0,2.5,-11.8,,
192,柳林,2019-01-06 03:00,-3.4,0,,,.3,,0,,48,0,2.3,-12.8,,
192,柳林,2019-01-06 04:00,-3.3,0,,,.6,,320,,50,0,2.4,-12.2,,
192,柳林,2019-01-06 05:00,-3.9,0,,,0,,0,,49,0,2.3,-13,,
192,柳林,2019-01-06 06:00,-4.8,0,,,.3,,0,,54,0,2.3,-12.7,,
192,柳林,2019-01-06 07:00,-4.8,0,,,.1,,0,,52,0,2.2,-13.1,,
192,柳林,2019-01-06 08:00,-4.6,0,,,.1,,0,,53,0,2.3,-12.7,,
192,柳林,2019-01-06 09:00,-3.3,0,,,.1,,0,,49,0,2.3,-12.5,,
192,柳林,2019-01-06 10:00,.3,0,,,.4,,0,,38,0,2.4,-12.3,,
192,柳林,2019-01-06 11:00,2.9,0,,,.9,,270,,26,0,2,-14.7,,
192,柳林,2019-01-06 12:00,5.2,0,,,1.5,,200,,18,0,1.6,-17.2,,
192,柳林,2019-01-06 13:00,7,0,,,1.3,,250,,14,0,1.4,-18.7,,
192,柳林,2019-01-06 14:00,8.4,0,,,1.3,,270,,13,0,1.4,-18.5,,
192,柳林,2019-01-06 15:00,8.9,0,,,.8,,340,,11,0,1.3,-20,,
192,柳林,2019-01-06 16:00,8.6,0,,,1.4,,230,,13,0,1.5,-18.3,,
192,柳林,2019-01-06 17:00,6.3,0,,,1.3,,200,,23,0,2.2,-13.3,,
192,柳林,2019-01-06 18:00,3.9,0,,,1.2,,320,,32,0,2.6,-11.3,,
192,柳林,2019-01-06 19:00,.2,0,,,.4,,0,,37,0,2.3,-12.8,,
192,柳林,2019-01-06 20:00,-1.1,0,,,.3,,0,,39,0,2.2,-13.3,,
192,柳林,2019-01-06 21:00,-2.6,0,,,.1,,0,,42,0,2.1,-13.7,,
192,柳林,2019-01-06 22:00,-3.2,0,,,.5,,70,,47,0,2.3,-12.9,,
192,柳林,2019-01-06 23:00,-2.9,0,,,.5,,360,,49,0,2.4,-12.1,,
192,柳林,2019-01-07 00:00,-3.9,0,,,.5,,70,,52,0,2.4,-12.3,,
192,柳林,2019-01-07 01:00,-4.1,0,,,0,,0,,53,0,2.4,-12.2,,
192,柳林,2019-01-07 02:00,-5.3,0,,,.1,,0,,58,0,2.4,-12.2,,
192,柳林,2019-01-07 03:00,-5.8,0,,,0,,0,,61,0,2.4,-12.1,,
192,柳林,2019-01-07 04:00,-6.4,0,,,.1,,0,,64,0,2.4,-12.1,,
192,柳林,2019-01-07 05:00,-6.6,0,,,.3,,0,,62,0,2.3,-12.6,,
192,柳林,2019-01-07 06:00,-6.8,0,,,.1,,0,,65,0,2.4,-12.2,,
192,柳林,2019-01-07 07:00,-7.3,0,,,.3,,0,,67,0,2.4,-12.3,,
192,柳林,2019-01-07 08:00,-7,0,,,.1,,0,,68,0,2.5,-11.9,,
192,柳林,2019-01-07 09:00,-3.6,0,,,.1,,0,,55,0,2.6,-11.3,,
192,柳林,2019-01-07 10:00,.1,0,,,.1,,0,,50,0,3.1,-9.1,,
192,柳林,2019-01-07 11:00,2.5,0,,,.7,,270,,28,0,2,-14.2,,
192,柳林,2019-01-07 12:00,5.1,0,,,.5,,200,,21,0,1.8,-15.4,,
192,柳林,2019-01-07 13:00,6.5,0,,,1.5,,270,,19,0,1.8,-15.5,,
192,柳林,2019-01-07 14:00,8.3,0,,,1.1,,250,,15,0,1.6,-16.8,,
192,柳林,2019-01-07 15:00,8.7,0,,,2,,250,,14,0,1.6,-17.3,,
192,柳林,2019-01-07 16:00,8.6,0,,,1.6,,250,,17,0,1.9,-15.1,,
192,柳林,2019-01-07 17:00,7,0,,,2.4,,360,,23,0,2.3,-12.7,,
192,柳林,2019-01-07 18:00,4.4,0,,,.4,,0,,31,0,2.6,-11.2,,
192,柳林,2019-01-07 19:00,1,0,,,0,,0,,47,0,3.1,-9,,
192,柳林,2019-01-07 20:00,.7,0,,,.6,,110,,45,0,2.9,-9.9,,
192,柳林,2019-01-07 21:00,.1,0,,,.1,,0,,47,0,2.9,-9.9,,
192,柳林,2019-01-07 22:00,-1.2,0,,,.3,,0,,54,0,3,-9.3,,
192,柳林,2019-01-07 23:00,-1.3,0,,,.2,,0,,60,0,3.3,-8,,
192,柳林,2019-01-08 00:00,-1.3,0,,,.1,,0,,58,0,3.2,-8.5,,
192,柳林,2019-01-08 01:00,-2.4,0,,,.1,,0,,63,0,3.2,-8.4,,
192,柳林,2019-01-08 02:00,-3.1,0,,,.4,,0,,66,0,3.2,-8.5,,
192,柳林,2019-01-08 03:00,-4,0,,,.3,,0,,71,0,3.2,-8.4,,
192,柳林,2019-01-08 04:00,-4.5,0,,,0,,0,,73,0,3.2,-8.6,,
192,柳林,2019-01-08 05:00,-4.9,0,,,.2,,0,,75,0,3.2,-8.6,,
192,柳林,2019-01-08 06:00,-4.5,0,,,0,,0,,77,0,3.4,-7.9,,
192,柳林,2019-01-08 07:00,-4,0,,,.2,,0,,77,0,3.5,-7.4,,
192,柳林,2019-01-08 08:00,-4.5,0,,,0,,0,,81,0,3.6,-7.2,,
192,柳林,2019-01-08 09:00,-1.5,0,,,0,,0,,70,0,3.8,-6.2,,
192,柳林,2019-01-08 10:00,2.7,0,,,.2,,0,,53,0,3.9,-5.9,,
192,柳林,2019-01-08 11:00,4.6,0,,,1.4,,270,,36,0,3,-9.2,,
192,柳林,2019-01-08 12:00,6.1,0,,,2.1,,250,,27,0,2.5,-11.5,,
192,柳林,2019-01-08 13:00,7.4,0,,,1.2,,230,,23,0,2.4,-12.4,,
192,柳林,2019-01-08 14:00,7.9,0,,,1.5,,230,,24,0,2.6,-11.4,,
192,柳林,2019-01-08 15:00,7.6,0,,,3.3,,360,,22,0,2.3,-12.8,,
192,柳林,2019-01-08 16:00,6.7,0,,,2.8,,360,,22,0,2.2,-13.5,,
192,柳林,2019-01-08 17:00,4.7,0,,,3.6,,360,,26,0,2.2,-13.2,,
192,柳林,2019-01-08 18:00,3.1,0,,,2.9,,360,,31,0,2.4,-12.4,,
192,柳林,2019-01-08 19:00,2,0,,,2.5,,20,,33,0,2.3,-12.6,,
192,柳林,2019-01-08 20:00,1.2,0,,,1.8,,50,,26,0,1.7,-16.2,,
192,柳林,2019-01-08 21:00,.6,0,,,2,,70,,24,0,1.5,-17.7,,
192,柳林,2019-01-08 22:00,.1,0,,,2.3,,340,,29,0,1.8,-15.8,,
192,柳林,2019-01-08 23:00,-.2,0,,,2,,340,,30,0,1.8,-15.7,,
192,柳林,2019-01-09 00:00,-.8,0,,,1.4,,50,,30,0,1.7,-16.2,,
192,柳林,2019-01-09 01:00,-1.1,0,,,1.5,,50,,32,0,1.8,-15.7,,
192,柳林,2019-01-09 02:00,-1.5,0,,,1.6,,20,,32,0,1.8,-16,,
192,柳林,2019-01-09 03:00,-1.5,0,,,2.1,,360,,30,0,1.6,-16.8,,
192,柳林,2019-01-09 04:00,-2.2,0,,,1.5,,360,,33,0,1.7,-16.3,,
192,柳林,2019-01-09 05:00,-2.7,0,,,1.5,,50,,37,0,1.8,-15.4,,
192,柳林,2019-01-09 06:00,-2.9,0,,,1.7,,50,,37,0,1.8,-15.5,,
192,柳林,2019-01-09 07:00,-3.6,0,,,1.1,,70,,35,0,1.6,-16.8,,
192,柳林,2019-01-09 08:00,-3.7,0,,,1.4,,70,,30,0,1.4,-18.7,,
192,柳林,2019-01-09 09:00,-2.7,0,,,1.4,,50,,28,0,1.4,-18.7,,
192,柳林,2019-01-09 10:00,-1.8,0,,,2,,70,,24,0,1.3,-19.7,,
192,柳林,2019-01-09 11:00,1.2,0,,,.8,,160,,20,0,1.3,-19.3,,
192,柳林,2019-01-09 12:00,2.5,0,,,1.7,,250,,23,0,1.7,-16.5,,
192,柳林,2019-01-09 13:00,3.1,0,,,.9,,270,,24,0,1.8,-15.5,,
192,柳林,2019-01-09 14:00,4.3,0,,,.9,,200,,27,0,2.3,-13,,
192,柳林,2019-01-09 15:00,4.8,0,,,.8,,140,,29,0,2.5,-11.7,,
192,柳林,2019-01-09 16:00,4.6,0,,,.5,,290,,30,0,2.5,-11.5,,
192,柳林,2019-01-09 17:00,2.9,0,,,.2,,0,,42,0,3.2,-8.7,,
192,柳林,2019-01-09 18:00,.6,0,,,.2,,0,,46,0,2.9,-9.7,,
192,柳林,2019-01-09 19:00,0,0,,,.1,,0,,47,0,2.9,-9.9,,
192,柳林,2019-01-09 20:00,-.8,0,,,.1,,0,,52,0,3,-9.4,,
192,柳林,2019-01-09 21:00,-1.9,0,,,0,,0,,57,0,3,-9.3,,
192,柳林,2019-01-09 22:00,-2.6,0,,,.1,,0,,60,0,3,-9.3,,
192,柳林,2019-01-09 23:00,-2.8,0,,,.3,,0,,61,0,3,-9.2,,
192,柳林,2019-01-10 00:00,-2.3,0,,,.5,,70,,60,0,3.1,-9,,
192,柳林,2019-01-10 01:00,-2.1,0,,,.2,,0,,58,0,3,-9.2,,
192,柳林,2019-01-10 02:00,-1.9,0,,,0,,0,,58,0,3.1,-9,,
192,柳林,2019-01-10 03:00,-1.4,0,,,.2,,0,,58,0,3.2,-8.6,,
192,柳林,2019-01-10 04:00,-1,0,,,.2,,0,,56,0,3.2,-8.6,,
192,柳林,2019-01-10 05:00,-.8,0,,,.5,,20,,51,0,3,-9.6,,
192,柳林,2019-01-10 06:00,-.9,0,,,.4,,0,,51,0,2.9,-9.7,,
192,柳林,2019-01-10 07:00,-.6,0,,,0,,0,,53,0,3.1,-9,,
192,柳林,2019-01-10 08:00,-.5,0,,,.3,,0,,52,0,3.1,-9.1,,
192,柳林,2019-01-10 09:00,.6,0,,,.3,,0,,52,0,3.3,-8.1,,
192,柳林,2019-01-10 10:00,2.7,0,,,.7,,110,,41,0,3,-9.2,,
192,柳林,2019-01-10 11:00,4.8,0,,,.8,,200,,32,0,2.8,-10.5,,
192,柳林,2019-01-10 12:00,6.8,0,,,1.2,,270,,22,0,2.2,-13.4,,
192,柳林,2019-01-10 13:00,8,0,,,1.1,,270,,20,0,2.1,-13.6,,
192,柳林,2019-01-10 14:00,8.6,0,,,3.2,,340,,27,0,3,-9.3,,
192,柳林,2019-01-10 15:00,7.7,0,,,4.4,,340,,31,0,3.2,-8.4,,
192,柳林,2019-01-10 16:00,6.9,0,,,4.8,,340,,36,0,3.6,-7.1,,
192,柳林,2019-01-10 17:00,5.4,0,,,2.8,,340,,42,0,3.8,-6.5,,
192,柳林,2019-01-10 18:00,4.6,0,,,2.4,,340,,47,0,4,-5.7,,
192,柳林,2019-01-10 19:00,4.3,0,,,3,,340,,48,0,4,-5.7,,
192,柳林,2019-01-10 20:00,3.9,0,,,2.5,,360,,49,0,4,-5.8,,
192,柳林,2019-01-10 21:00,4.2,0,,,4,,340,,46,0,3.8,-6.4,,
192,柳林,2019-01-10 22:00,1.4,0,,,.8,,90,,59,0,4,-5.7,,
192,柳林,2019-01-10 23:00,-.5,0,,,.3,,0,,68,0,4,-5.6,,
192,柳林,2019-01-11 00:00,-1.4,0,,,.2,,0,,72,0,4,-5.8,,
192,柳林,2019-01-11 01:00,-2.4,0,,,.1,,0,,76,0,3.9,-6,,
192,柳林,2019-01-11 02:00,-2.5,0,,,.1,,0,,78,0,4,-5.8,,
192,柳林,2019-01-11 03:00,-3.1,0,,,.2,,0,,78,0,3.8,-6.3,,
192,柳林,2019-01-11 04:00,-1,0,,,.8,,320,,63,0,3.6,-7.1,,
192,柳林,2019-01-11 05:00,-2.9,0,,,.2,,0,,70,0,3.5,-7.6,,
192,柳林,2019-01-11 06:00,-3.2,0,,,.2,,0,,72,0,3.5,-7.5,,
192,柳林,2019-01-11 07:00,-3.3,0,,,.4,,0,,74,0,3.6,-7.2,,
192,柳林,2019-01-11 08:00,-3.8,0,,,.6,,20,,78,0,3.6,-7,,
192,柳林,2019-01-11 09:00,-1.9,0,,,.4,,0,,72,0,3.8,-6.2,,
192,柳林,2019-01-11 10:00,1.6,0,,,.3,,0,,55,0,3.8,-6.4,,
192,柳林,2019-01-11 11:00,3.9,0,,,1.9,,50,,46,0,3.7,-6.6,,
192,柳林,2019-01-11 12:00,5.6,0,,,1.4,,180,,42,0,3.8,-6.3,,
192,柳林,2019-01-11 13:00,7.7,0,,,1.3,,90,,36,0,3.8,-6.4,,
192,柳林,2019-01-11 14:00,8.2,0,,,1.4,,50,,38,0,4.1,-5.3,,
192,柳林,2019-01-11 15:00,8.9,0,,,1.3,,50,,37,0,4.2,-5,,
192,柳林,2019-01-11 16:00,9.2,0,,,.6,,290,,37,0,4.3,-4.7,,
192,柳林,2019-01-11 17:00,6.9,0,,,.2,,0,,50,0,5,-2.8,,
192,柳林,2019-01-11 18:00,5.9,0,,,.8,,320,,58,0,5.4,-1.7,,
192,柳林,2019-01-11 19:00,4.5,0,,,.1,,0,,65,0,5.5,-1.5,,
192,柳林,2019-01-11 20:00,4.9,0,,,.6,,320,,64,0,5.6,-1.3,,
192,柳林,2019-01-11 21:00,4,0,,,0,,0,,69,0,5.6,-1.1,,
192,柳林,2019-01-11 22:00,4.3,0,,,.1,,0,,68,0,5.7,-1,,
192,柳林,2019-01-11 23:00,4.5,0,,9,.7,,270,,64,0,5.4,-1.7,,
192,柳林,2019-01-12 00:00,3,0,0,0,.2,,0,,85,0,6.4,.7,,
192,柳林,2019-01-12 01:00,3.1,0,,9,.3,,0,,86,0,6.5,.9,,
192,柳林,2019-01-12 02:00,2.9,0,,9,.2,,0,,89,0,6.7,1.2,,
192,柳林,2019-01-12 03:00,2.9,0,2.5,0,.6,,90,,90,0,6.8,1.4,,
192,柳林,2019-01-12 04:00,3.3,0,,9,.3,,0,,90,0,7,1.8,,
192,柳林,2019-01-12 05:00,3.3,0,,9,.4,,0,,89,0,6.9,1.6,,
192,柳林,2019-01-12 06:00,3.2,0,1.5,0,.2,,0,,89,0,6.8,1.5,,
192,柳林,2019-01-12 07:00,3.1,0,,9,.6,,320,,88,0,6.7,1.2,,
192,柳林,2019-01-12 08:00,3,0,,9,.2,,0,,89,0,6.7,1.3,,
192,柳林,2019-01-12 09:00,3.2,0,0,0,.7,,320,,88,0,6.7,1.3,,
192,柳林,2019-01-12 10:00,3.9,0,,9,.5,,290,,89,0,7.2,2.2,,
192,柳林,2019-01-12 11:00,5.1,0,,9,1.1,,20,,83,0,7.3,2.4,,
192,柳林,2019-01-12 12:00,6.4,0,0,0,.5,,320,,80,0,7.6,3.1,,
192,柳林,2019-01-12 13:00,7.2,0,,9,.8,,340,,72,0,7.3,2.4,,
192,柳林,2019-01-12 14:00,8.4,0,,9,1.5,,290,,62,0,6.8,1.5,,
192,柳林,2019-01-12 15:00,9.5,0,,9,.7,,290,,63,0,7.4,2.7,,
192,柳林,2019-01-12 16:00,8.8,0,,9,1.6,,50,,59,0,6.7,1.2,,
192,柳林,2019-01-12 17:00,7.8,0,,9,1.2,,50,,63,0,6.6,1.1,,
192,柳林,2019-01-12 18:00,5.3,0,,9,.4,,0,,77,0,6.8,1.5,,
192,柳林,2019-01-12 19:00,4.7,0,,9,.6,,360,,79,0,6.7,1.3,,
192,柳林,2019-01-12 20:00,2.3,0,,9,0,,0,,88,0,6.3,.5,,
192,柳林,2019-01-12 21:00,.9,0,,9,.4,,0,,90,0,5.9,-.5,,
192,柳林,2019-01-12 22:00,0,0,,9,.2,,0,,92,0,5.6,-1.1,,
192,柳林,2019-01-12 23:00,-.8,0,,9,.1,,0,,92,0,5.3,-1.9,,
192,柳林,2019-01-13 00:00,-1.6,0,,9,.4,,0,,92,0,5,-2.7,,
192,柳林,2019-01-13 01:00,-1.6,0,,,.4,,0,,93,0,5.1,-2.5,,
192,柳林,2019-01-13 02:00,-2.1,0,,,.1,,0,,92,0,4.8,-3.2,,
